userName,date,goodsNo,userSexMen,userSexWomen,userHeight,userWeight,goodsSize,reviewContent,review_img,size,bright,color,thickness,weightness,touch,helpNo,styleLikeNo
피리부는고양이,2021.11.02,2092654,1,0, 170cm, 72kg,095,['가을에 입으려고 샀는데 핏이나 색감 모두 마음이 들어요'],https://image.msscdn.net/data/estimate/2092654_0/gallery_61811d76d4256.jpg.view,2,2,2,3,0,0,0,0
펩g,2021.11.02,2092654,1,0, 182cm, 85kg,105,"['루즈한 핏이 맘에들고, 색감도 맘에들어서 좋습니다']",https://image.msscdn.net/data/estimate/2092654_0/gallery_61801c4de306b.jpg.view,2,2,2,3,0,0,0,0
몽2222,2021.10.08,2092654,1,0, 178cm, 72kg,100,['주변 지인들이 옷 이쁘다고 서로 제옷 입어보고 하드라구요. 소매가 살짝 길긴한데 접어입거나 수선해서 입으면 될듯. 만족크'],https://image.msscdn.net/data/estimate/2092654_0/gallery_616026fc756e2.jpg.view,1,2,2,2,0,0,0,0
topace,2021.09.19,2092654,1,0, 184cm, 85kg,105,"['매장에서 입어봤는데 너무마음에들어서 무신사로 구매했습니다. ', <br/>, '핏도 옷감도 색도 포켓들도 거기에 투웨이지퍼라 너무맘에드네요. ', <br/>, '일꼬르소 추워지면 안에 후드입어도 예쁠듯?']",https://image.msscdn.net/data/estimate/2092654_0/gallery_61470878b6a81.jpg.view,1,2,2,3,0,0,0,0
닉네임별명,2021.09.12,2092654,1,0, 178cm, 76kg,105,"['간절기에 입기 좋은 두께에', <br/>, '전체적으로 루즈하게 떨어지는 핏입니다']",https://image.msscdn.net/data/estimate/2092654_0/gallery_613d9a5a0877b.jpg.view,1,1,3,3,0,0,0,0
멤버_20cfe34bd5ba,2021.09.11,2092654,1,0, 184cm, 90kg,105,['가을에 입을 자켓 찾고있었는데 너무 맘에들어요'],https://image.msscdn.net/data/estimate/2092654_0/gallery_613c4c65e6ba5.jpg.view,2,2,2,2,0,0,0,0
나이스지노,2021.09.08,2092654,1,0, 178cm, 70kg,100,['재질도 너무 맘에들고 간절기에 입기 딱 좋을거 같아요.'],https://image.msscdn.net/data/estimate/2092654_0/gallery_6138a2939d88b.jpg.view,2,2,2,2,0,0,0,0
치과더럽,2021.09.08,2092654,1,0, 184cm, 97kg,105,"['옷이 얇아요 날씨가 선선해지면 입을수잇을거같아요', <br/>, '사이즈가 좀 널널하네요 굳']",https://image.msscdn.net/data/estimate/2092654_0/gallery_613842d2e4d84.jpg.view,1,2,2,2,0,0,0,0
믜리,2021.09.06,2092654,1,0, 177cm, 74kg,105,['일꼬르소 처음 사보는데 퀄리티 말안되네요 너무 만족합니다 앞으로 자주 찾을것같아요'],https://image.msscdn.net/data/estimate/2092654_0/gallery_613611ae4e86c.jpg.view,2,2,2,2,0,0,0,0
패션초년생임,2021.09.03,2092654,1,0, 172cm, 68kg,095,"['일꼬르소 상품 첫 구매인데 진짜 만족스럽네요!', <br/>, '특히 색감이랑 디자인이 정말 마음에 듭니다! 추천!']",https://image.msscdn.net/data/estimate/2092654_0/gallery_6131eef04f73c.jpg.view,2,2,1,2,0,0,0,0
509214,2022.02.26,2346309,0,1, 167cm, 56kg,FREE,"['애매하게 큰 사이즈는 오히려 덩치 커보일까봐 딱 맞을 것 같은 걸로 주문했어요', <br/>, '핏은 예상했던 핏인데 소재가 생각보다 많이 얇고 마감이나 이런 부분들이 좀 저렴한 티가 나긴 하네요', <br/>, '그래도 어차피 막 입으려고 산거라 잘 입고다닐 순 있을듯합니다']",https://image.msscdn.net/data/estimate/2346309_0/gallery_6219ad7eb6305.jpg.view,2,2,2,3,0,2,0,0
pt1030,2022.02.19,2346309,0,1, 165cm, 45kg,FREE,['모델핏처럼 딱붙어요 얇아서 날풀리면 입어야겠어요 카라 각이 잘잡혀서 좋네용 마감 깔끔하고 이뻐요'],https://image.msscdn.net/data/estimate/2346309_0/gallery_620f83ee626e1.jpg.view,2,2,2,3,0,2,0,0
뉴비_215bb98c,2022.03.12,2346309,0,1, 160cm, 48kg,FREE,['생각보다 얇고 챡 달라붙어요 그치만 여름엔 더울것같고 딱 지금 입기 좋아요'],,2,1,2,3,0,2,0,0
밍몽망,2022.03.11,2346309,0,1, 163cm, 55kg,FREE,"['예뻐요 예상한 핏인것같아요!', <br/>, '배송도 당연 빨랐구요 ㅎ']",,2,2,2,3,0,2,0,0
pt1030,2022.02.19,2346309,0,1, 165cm, 45kg,FREE,['모델핏처럼 딱붙어요 얇아서 날풀리면 입어야겠어요 카라 각이 잘잡혀서 좋네용 마감 깔끔하고 이뻐요'],,2,2,2,3,0,2,0,0
뉴비_215bb98c,2022.03.12,2346309,0,1, 160cm, 48kg,FREE,['생각보다 얇고 챡 달라붙어요 그치만 여름엔 더울것같고 딱 지금 입기 좋아요'],https://image.msscdn.net/data/estimate/2346309_0/gallery_622b09daebca5.jpg.view,2,1,2,3,0,2,0,0
뉴비_5d14c36b76e6,2022.03.03,2346309,0,1, 163cm, 48kg,FREE,"['디자인: 아주맘에 듦. 몸에 딱 맞고 날씬해보임', <br/>, '제품상태: 손목 부분이 양쪽 다 튿어짐..', <br/>, '촉감: 입었을때 불편할 정도는 아닌데 거치러워서 그런가 좀 간지럽네요 먼지 때문일 수 있으니 세탁해서 입을게요..']",https://image.msscdn.net/data/estimate/2346309_0/gallery_621f44a53bf21.jpg.view,2,2,2,3,0,3,0,0
pt1030,2022.02.19,2346309,0,1, 165cm, 45kg,FREE,['모델핏처럼 딱붙어요 얇아서 날풀리면 입어야겠어요 카라 각이 잘잡혀서 좋네용 마감 깔끔하고 이뻐요'],https://image.msscdn.net/data/estimate/2346309_0/gallery_620f8410c23ae.jpg.view,2,2,2,3,0,2,0,0
DG_덕기,2022.03.14,1444835,1,0, 183cm, 73kg,L,['길이도 딱 좋고 두께감도 요즘 날씨에 타기 굿굿입니다. 기분좋게 입고 달리기 좋아요.'],https://image.msscdn.net/data/estimate/1444835_0/gallery_622dcd2f2ab85.jpg.view,1,1,1,3,0,0,0,0
까칠기리니,2022.03.11,1444835,1,0, 153cm, 52kg,M,"['젤작은 사이즈인데두 아들한테 살작 큰거같아요', <br/>, '색상조합은 이뿌네요 얇아서 더워지기전까진 입고다닐듯']",https://image.msscdn.net/data/estimate/1444835_0/gallery_622a1ba1b01b7.jpg.view,2,2,2,3,0,0,0,0
알라알라송송,2021.10.11,1444835,0,1, 167cm, 56kg,M,"['운동할 때 입으려고 샀습니다', <br/>, '가볍게 입기 편합니다']",https://image.msscdn.net/data/estimate/1444835_0/gallery_6164413e110e5.jpg.view,2,1,1,3,0,0,0,0
musinu,2021.09.30,1444835,0,1, 157cm, 47kg,M,['얇아서 좀 추우려나 했는데 지금 날씨에 딱 좋아요 그리고 예쁩니다'],https://image.msscdn.net/data/estimate/1444835_0/gallery_61548eb97eb28.jpg.view,2,2,1,3,0,0,0,0
맨투맨이요,2021.09.19,1444835,0,1, 160cm, 60kg,L,['얇아서 시원하고 운동할때 편해요 엉덩이도 딱 가려줘서 넘 좋음. 교복처럼입어요 다른 컬러로 하나 더 살까 고민중'],https://image.msscdn.net/data/estimate/1444835_0/gallery_614726542fa53.jpg.view,1,2,2,3,0,0,0,0
샤라웃Wolf,2021.08.27,1444835,1,0, 175cm, 68kg,L,['색감도 너무 예쁘고 오버사이즈로 딱입니다. 잘입을게요'],https://image.msscdn.net/data/estimate/1444835_0/gallery_6127b174ca10c.jpg.view,2,2,2,3,0,0,0,0
렛미플라,2021.08.22,1444835,0,1, 167cm, 65kg,L,"['아주 마음에 듭니다. 다른 색상도 구매했어요. 키 167cm이고, 하체&어깨&바스트가 함께 큰 편이라서 (어깨는 티셔츠 기준 48cm을 편하게 입습니다.) 밝은 색상을 입으면 너무 사람이 커다랗게 보여서 안 좋아하는데 디자인이 나누어지니 덜 부담스럽네요.']",https://image.msscdn.net/data/estimate/1444835_0/gallery_6121dd857e860.jpg.view,1,1,1,3,0,0,0,0
_eun_,2021.08.21,1444835,0,1, 164cm, 53kg,L,"['가격을 생각하고 봤을 때, 적당한 두께와 재질입니다. 손목이랑 옷 하단에 고무 짱짱합니다. 바람막이 잘못사면 비오거나 땀 흘리면 안에서 습기 배출 안되고 그러던데, 이건 안그래요! ', <br/>, '.', <br/>, '레깅스 입을 땐 하단에 고무줄 안 땡기고 엉덩이 덮어서 입고, 청바지 입을 땐 고무줄 땡겨서 한 단 안으로 접어서 입으면 딱 예쁠 기장입니다.']",https://image.msscdn.net/data/estimate/1444835_0/gallery_612101a053790.jpg.view,1,2,1,2,0,0,0,0
울트라파워뿡,2021.08.04,1444835,0,1, 152cm, 53kg,L,['아예 점퍼인줄 알았는데..아니지만 예쁘게 잘 입을것 같아요~'],https://image.msscdn.net/data/estimate/1444835_0/gallery_6109e790a1983.jpg.view,1,2,2,2,0,0,0,0
로마노99,2021.07.11,1444835,0,1, 160cm, 62kg,M,"['아침, 저녁으로 쌀쌀한 날씨에 입으면 초여름에도 좋은 제품입니다. 디자인과 소재가 맘에 들어 레드도 추가 구입하였습니다. 적극 추천합니다!']",https://image.msscdn.net/data/estimate/1444835_0/gallery_60ea9c2ac79f2.jpg.view,2,2,1,3,0,0,0,0
지ㄴㅢ,2021.06.20,1444835,0,1, 155cm, 45kg,L,['생각보다 질도 좋고 사이즈도 괜찮아요. 담에 하나 더 사고 싶네요'],https://image.msscdn.net/data/estimate/1444835_0/gallery_60ced2459c41c.jpg.view,2,2,1,2,0,0,0,0
도시미1,2021.06.16,1444835,1,0, 185cm, 93kg,L,['가볍고 시원해서 좋아요 활동하기도 편해요 재구매의사있음'],https://image.msscdn.net/data/estimate/1444835_0/gallery_60c9c5cdbdd34.jpg.view,2,1,1,3,0,0,0,0
하양발,2021.06.06,1444835,0,1, 162cm, 52kg,M,"['진짜가볍고 편해요!!', <br/>, '얇고 시원한촉감이라 저녁에 조금쌀쌀할때 입기 딱좋아요! 비올때입어도좋을거같아요', <br/>, '앞으로 굉장히 자주입을거같아요 넘나편함', <br/>, '컬러도 깨끗한 화이트와 블랙조합 굿']",https://image.msscdn.net/data/estimate/1444835_0/gallery_60bc3ed05704d.jpg.view,2,1,1,3,0,0,0,0
루키_52a1ac52e5b0,2021.06.05,1444835,0,1, 162cm, 52kg,M,['얇고 가벼워서 요즘 입고 산책하기 아주 좋아요.흰검 배색이라 얼굴도 환해보이네요. 55사이즈 M사이즈 여유있게 맞아요. 다른 색상도 사고싶네요~'],https://image.msscdn.net/data/estimate/1444835_0/gallery_60bac0b3e19fb.jpg.view,2,2,1,3,0,0,0,0
IIPS,2021.05.31,1444835,1,0, 180cm, 76kg,L,"['얇야서 지금입기 딱 좋은거 같아요!!', <br/>, '운동할 때 입으면 딱!!! 만족해요~~!!']",https://image.msscdn.net/data/estimate/1444835_0/gallery_60b4102f77100.jpg.view,2,1,1,3,0,0,0,0
예스경원,2021.05.18,1444835,0,1, 168cm, 65kg,L,['구드구드 막입기 좋고 가볍고 마감 좋고 내구성 좋고 냄새도 안나고 색감도 이뻐용'],https://image.msscdn.net/data/estimate/1444835_0/gallery_60a39ae194f9f.jpg.view,1,2,1,3,0,0,0,0
tina789,2021.05.14,1444835,0,1, 168cm, 54kg,L,"['딱 맞게 입는 기장이 애매할 것 같아 L 사이즈로 했는데 적당한 오버핏에 괜찮은 것 같아요.', <br/>, '얇아서 입고 운동했을 때도 많이 땀이 차지 않을 것 같구요.', <br/>, '아래에는 스트링이 있어서 길이 조절도 할 수 있어서 좋은데 한쪽에만 있어 약간 아쉬워요', <br/>, '다른 색(파스텔) 계열도 나오면 좋을 것 같아요', <br/>, '새 옷 냄새가 너무 심해서 한번 세탁해서 입어야할 것 같아요ㅏ']",https://image.msscdn.net/data/estimate/1444835_0/gallery_609ddcf0307dc.jpg.view,1,2,1,3,0,0,0,0
Ong4321,2021.05.08,1444835,0,1, 166cm, 54kg,M,"['봄.초가을에넘잘입을것같아요', <br/>, '냄새는걸어두면빠질것같아요']",https://image.msscdn.net/data/estimate/1444835_0/gallery_6096159667071.jpg.view,2,2,2,3,0,0,0,0
Hahahaaa,2021.05.08,1444835,0,1, 162cm, 66kg,L,"['운동할 때 입으려고 샀어요', <br/>, '얇아서 지금 반팔위에 걸치기 딱 좋네요']",https://image.msscdn.net/data/estimate/1444835_0/gallery_6095f87c2e688.jpg.view,1,2,1,3,0,0,0,0
룽지뉴,2021.04.09,1444835,0,1, 159cm, 51kg,M,"['운동용으로 샀어요. 가벼워서 러닝할때 딱입니다. ', <br/>, '세탁하고 좀 어두워지긴 했는데 그래도 가격 생각하면 막 입기 좋은 옷입니당']",https://image.msscdn.net/data/estimate/1444835_0/gallery_606ff0b41393e.jpg.view,1,1,1,3,0,0,0,0
DoDo40s아재,2021.04.08,1444835,0,1, 162cm, 51kg,M,"['운동하며 입고 다니기 편합니다', <br/>, '무난한 투톤이라 깔끔하고 시원해 보입니다', <br/>, '가벼운 티에 아노락 걸치니 딱 좋네요']",https://image.msscdn.net/data/estimate/1444835_0/gallery_606f0d8b40c5a.jpg.view,2,2,2,2,0,0,0,0
뉴비_afad3a29,2021.04.01,1444835,0,1, 160cm, 55kg,L,"['레깅스 입고 입으려고', <br/>, '일부러 넉넉하게 라지로 샀는데', <br/>, '길이도 딱 좋아요 !! ', <br/>, <br/>, '생각보다 더 만족스럽네요,', <br/>, '입고 러닝하기 딱이에요 ~']",https://image.msscdn.net/data/estimate/1444835_0/gallery_6065ade33e645.jpg.view,2,2,1,3,0,0,0,0
뉴비_9de9811a,2021.03.18,1444835,1,0, 170cm, 75kg,M,"['옷이 생각한것보다 진짜 얇습니다 ', <br/>, '한여름에도 입어도 되겟네요']",https://image.msscdn.net/data/estimate/1444835_0/gallery_605353e70b5d5.jpg.view,2,2,2,3,0,0,0,0
뉴비_48f72661,2021.01.26,1444835,1,0, 183cm, 75kg,L,"['솔직히 큰기대는 안했는데요..', <br/>, '가격대비 정말 좋은거 같아요', <br/>, '옷 재질도 핏도..', <br/>, '약간 오버핏인데 밝은청바지에 입으니 이쁘고 좋네요']",https://image.msscdn.net/data/estimate/1444835_0/gallery_601000ba2677d.jpg.view,1,1,1,3,0,0,0,0
현실후기,2020.10.23,1444835,1,0, 177cm, 72kg,L,['바람막이 이쁜거 찾다가 바람막이대용으로 가격대비 너무 이쁜 아노락 찾았습니다. 가격대비 재품 질이 많이 높네요 굿'],https://image.msscdn.net/data/estimate/1444835_0/gallery_5f91a888e6f3a.jpg.view,1,2,1,3,0,0,0,0
똥이나무,2020.10.21,1444835,0,1, 170cm, 59kg,M,['살짝 루즈하게 입고 싶으면 L 사이즈로 주문해도 될 것 같아요 ! M은 제 키에 너무 핏하지도 루즈하지도 않게 편하게 맞는 정도 입니다!'],https://image.msscdn.net/data/estimate/1444835_0/gallery_5f9014fe2b618.jpg.view,2,2,1,3,0,0,0,0
tnr2323,2020.10.07,1444835,0,1, 164cm, 64kg,L,['상품문제 있었는데 바로 처리해주셨어요 가볍게 입기 좋습니다 사이즈랑 길이가 넉넉해 아주 편해요'],https://image.msscdn.net/data/estimate/1444835_0/gallery_5f7d56601c19d.jpg.view,2,2,2,3,0,0,0,0
소나타뉴라이져,2020.09.21,1444835,0,1, 157cm, 54kg,M,"['레깅스 위에 입으려고 구매햇는데.', <br/>, '길이감도 딱이고요.', <br/>, '두께도 요즘같은 환절기에 넘  쪼아요.', <br/>, '키가크신분은 쫌 짧은듯 하네요.', <br/>, '제 키에는 딱인듯요^^']",https://image.msscdn.net/data/estimate/1444835_0/gallery_5f68a229d5af1.jpg.view,2,1,1,3,0,0,0,0
닉네임이바꼈다,2020.06.09,1444835,0,1, 163cm, 51kg,M,['요즘 운동할때 입기 딱 좋은 아노락입니다. 베이직한 디자인이라 어디든 잘어울려요.'],https://image.msscdn.net/data/estimate/1444835_0/gallery_5edede1ccf94f.jpg.view,2,2,2,3,0,0,0,0
DG_덕기,2022.03.14,1444835,1,0, 183cm, 73kg,L,['색깔 딱 좋습니다. 요즘 날 좋을 때 타기 딱 좋은 컬러닙니다. 길이도 오버핏까진 아니지만 기장도 좋구요'],,1,1,1,3,0,0,0,0
까칠기리니,2022.03.11,1444835,1,0, 153cm, 52kg,M,"['젤작은 사이즈인데두 아들한테 살작 큰거같아요', <br/>, '색상조합은 이뿌네요 얇아서 더워지기전까진 입고다닐듯']",,2,2,2,3,0,0,0,0
DG_덕기,2022.03.09,1444835,1,0, 183cm, 74kg,L,"['베이지 색이 깔끔하니 봄에 입기 좋을거 같아요.', <br/>, '자전거 탈때 입으려고 샀는데 좋네요.']",,2,1,1,3,0,0,0,0
수영0,2021.12.31,1444835,0,1, 160cm, 60kg,M,['생각보다 더 얇아서 놀랐지만 막 입기 좋을꺼 같습니다!'],,2,2,2,2,0,0,0,0
chl1111,2021.11.30,1444835,0,1, 172cm, 70kg,L,"['생각보다 얇고 안에 입은 티셔츠가 비치네요', <br/>, '운동할때 입으려고 산거라 상관은 없지만 안에 이너를 입어줘야할것같아요']",,2,1,1,3,0,0,0,0
뉴비_6a74fc9e5f77,2021.11.26,1444835,0,1, 163cm, 58kg,M,"['박시한 스타일이 아니라 정사이즈네요. 원단은 봄,가을에 맞겠어요. 요즘은 트레킹갈때 이너로 입고 있어요.']",,2,2,1,2,0,0,0,0
뉴비_4434f8a7,2021.11.08,1444835,0,1, 163cm, 56kg,L,"['남자옷이다보니', <br/>, '너무커서', <br/>, '별로 핏이 안삼', <br/>, '사놓고 거의 안입음']",,1,1,1,3,0,0,0,0
Nurp,2021.10.27,1444835,1,0, 179cm, 73kg,L,['그냥 무난한 색깔에 편하게 입기 좋아요 데일리로 괜찮'],,2,2,2,3,0,0,0,0
멤버_28e6a4d0d0d7,2021.10.25,1444835,0,1, 158cm, 60kg,M,['봄가을 입기 좋은 바람막이 재질의 아노락이에요 158기준 엉덩이 반쯤 덮어요'],,2,2,2,3,0,0,0,0
eo11,2021.10.18,1444835,0,1, 168cm, 60kg,M,['되게 가볍고 예뻐요 봄여름 사이나 여름가을 사이에 운동하러 다니기 좋아요! 요즘은 추워져서 이거 하나는 못입을거같아요 추천합니당'],,2,2,1,3,0,0,0,0
나니나가,2021.10.18,1444835,0,1, 151cm, 39kg,M,['아주아주아주좋아요. 운동하러 갈 때 편하게 있습니다.'],,2,2,2,3,0,0,0,0
알라알라송송,2021.10.11,1444835,0,1, 167cm, 56kg,M,"['운동할 때 입으려고 샀습니다', <br/>, '가볍게 입기 편합니다']",,2,1,1,3,0,0,0,0
멤버_b7bc9acb17de,2021.10.11,1444835,0,1, 168cm, 59kg,M,['m으로 입어도 사이즈 괜찮은데 더 큰 사이즈 입으면 오버핏으로 편하게 입을 수 있어요'],,2,1,2,2,0,0,0,0
민쎄기,2021.09.29,1444835,1,0, 170cm, 70kg,L,['아노락 후드 처음 구매했는데 입어보니까 편하고 이뻐서 좋아요!'],,2,1,1,2,0,0,0,0
맨투맨이요,2021.09.11,1444835,0,1, 160cm, 60kg,L,['생각보다 너무 얇고 바스락거린다 싶은데 오히려 그래서 더 좋아요 요즘처럼 애매한 날씨에 휘뚜루마뚜루하고 운동할때 적당히 땀내면서 금방 마름 좋음'],,1,2,2,3,0,0,0,0
뉴비_519520e2,2021.09.11,1444835,0,1, 160cm, 50kg,M,['얇아요 폭에비해 길이가 조금 작은듯한데 (갠적인생각) 지퍼를 다 올리면 뒤로 옷이 좀 넘어가네요 앞으로 당기게되요 자크 다 내리면 좀 나아요'],,1,1,1,3,0,0,0,0
맹고스티인,2021.09.09,1444835,0,1, 170cm, 54kg,L,['운동할 때 입으려고 샀어요 러닝할때 입기 좋아요'],,1,2,2,3,0,0,0,0
샤라웃Wolf,2021.08.27,1444835,1,0, 175cm, 68kg,L,['색감도 예쁘고 운동할때 딱좋습니다. 잘입을게요.'],,2,2,2,3,0,0,0,0
렛미플라,2021.08.22,1444835,0,1, 167cm, 65kg,L,"['아주 마음에 듭니다. 다른 색상도 구매했어요. 키 167cm이고, 하체&어깨&바스트가 함께 큰 편이라서 (어깨는 티셔츠 기준 48cm을 편하게 입습니다.) 밝은 색상을 입으면 너무 사람이 커다랗게 보여서 안 좋아하는데 디자인이 나누어지니 덜 부담스럽네요.']",,1,1,1,3,0,0,0,0
_eun_,2021.08.21,1444835,0,1, 164cm, 53kg,L,['무신사 20프로 할인 쿠폰 사용해서 저렴한 가격에 좋은 제품 구매했습니다. 레깅스 입을 때도 캐쥬얼하게 청바지에도 다 잘 어울릴 디자인 입니다.'],,1,2,1,2,0,0,0,0
뉴비_43400cc,2021.08.19,1444835,0,1, 173cm, 60kg,L,['배송빠르고 간절기에 입기 좋을거 같아요 배송 빠르고 다른색상도 구입하려구요'],,1,2,2,2,0,0,0,0
뉴비_fa91719a,2021.08.12,1444835,1,0, 172cm, 65kg,L,['아직 입어보지는 않았지만 제가 원하눈 질감과 디자인 이여서 좋아요!'],,2,2,2,2,0,0,0,0
멤버_cdc6f97c0fee,2021.08.12,1444835,0,1, 158cm, 55kg,L,"['운동하러 갈때 위에 걸치려고 삿는데 좋아요! ', <br/>, '잠깐 집앞에 뭐 사러 나갈때 입기에도 좋습니다 이쁘고 편합니다~']",,1,2,2,3,0,0,0,0
낰낰낰낰낰,2021.08.08,1444835,0,1, 170cm, 65kg,L,['진짜 너무 마음에 들어요 한 여름에 입어도 안 더워요 얇아서 좋음'],,2,2,2,2,0,0,0,0
울트라파워뿡,2021.08.04,1444835,0,1, 152cm, 53kg,L,['처음에 작을ㄴ가봐 L 샀는데 m 사도 됐었어욬ㅋㅋ 가을에 서늘할때 입으면 딱 일것 같은'],,1,2,2,2,0,0,0,0
화아ㅏ아ㅏㅏ,2021.07.16,1444835,1,0, 173cm, 60kg,M,['좋아요 살짝 작은 느낌이있어요 번창하세요!! 굳굳'],,2,2,2,2,0,0,0,0
핑순이뀨,2021.07.15,1444835,0,1, 160cm, 53kg,M,['얇고 좋아요!!!! 쪼끄매서 가방에 쏙 넣어 다니기 편해서 마음에 들어요ㅎㅎ'],,2,1,1,3,0,0,0,0
AAjhin,2021.07.13,1444835,1,0, 176cm, 78kg,L,"['여름에 저녁때 외투로 입기 좋고 운동할때 입어도 됩니다.', <br/>, '겁나 편해요']",,2,1,1,3,0,0,0,0
하양발,2021.07.12,1444835,0,1, 162cm, 52kg,M,"['진짜가볍고 편해요!!', <br/>, '얇고 시원한촉감이라 저녁에 조금쌀쌀할때 입기 딱좋아요! 비올때입어도좋을거같아요', <br/>, '앞으로 굉장히 자주입을거같아요 넘나편함', <br/>, '컬러도 깨끗한 화이트와 블랙조합 굿']",,2,1,1,3,0,0,0,0
띠징꿀주먹,2021.07.12,1444835,1,0, 179cm, 78kg,L,['너무너무 좋습니다 운동할때 딱이에요 완전 추천합니다'],,2,2,2,2,0,0,0,0
